series_id,surface
3264,hard_tiles_large_space
3265,wood
3266,soft_pvc
3267,concrete
3268,concrete
3269,concrete
3270,tiled
3271,concrete
3272,hard_tiles_large_space
3273,hard_tiles_large_space
3274,concrete
3275,hard_tiles_large_space
3276,concrete
3277,soft_pvc
3278,tiled
3279,tiled
3280,concrete
3281,hard_tiles_large_space
3282,fine_concrete
3283,concrete
3284,hard_tiles_large_space
3285,soft_pvc
3286,fine_concrete
3287,soft_pvc
3288,hard_tiles_large_space
3289,soft_tiles
3290,concrete
3291,soft_pvc
3292,concrete
3293,carpet
3294,concrete
3295,concrete
3296,hard_tiles_large_space
3297,hard_tiles_large_space
3298,concrete
3299,concrete
3300,hard_tiles_large_space
3301,soft_pvc
3302,concrete
3303,tiled
3304,soft_pvc
3305,hard_tiles_large_space
3306,concrete
3307,concrete
3308,fine_concrete
3309,tiled
3310,soft_pvc
3311,concrete
3312,soft_pvc
3313,tiled
3314,concrete
3315,fine_concrete
3316,concrete
3317,fine_concrete
3318,soft_pvc
3319,concrete
3320,concrete
3321,hard_tiles_large_space
3322,fine_concrete
3323,wood
3324,fine_concrete
3325,tiled
3326,fine_concrete
3327,concrete
3328,concrete
3329,hard_tiles_large_space
3330,soft_pvc
3331,concrete
3332,concrete
3333,concrete
3334,hard_tiles_large_space
3335,tiled
3336,hard_tiles_large_space
3337,hard_tiles_large_space
3338,concrete
3339,soft_pvc
3340,soft_pvc
3341,concrete
3342,hard_tiles_large_space
3343,soft_pvc
3344,fine_concrete
3345,tiled
3346,concrete
3347,soft_pvc
3348,concrete
3349,tiled
3350,tiled
3351,wood
3352,tiled
3353,concrete
3354,concrete
3355,hard_tiles_large_space
3356,fine_concrete
3357,concrete
3358,hard_tiles_large_space
3359,concrete
3360,concrete
3361,concrete
3362,concrete
3363,concrete
3364,fine_concrete
3365,tiled
3366,hard_tiles_large_space
3367,concrete
3368,concrete
3369,soft_pvc
3370,fine_concrete
3371,fine_concrete
3372,concrete
3373,tiled
3374,soft_pvc
3375,carpet
3376,concrete
3377,tiled
3378,fine_concrete
3379,concrete
3380,concrete
3381,concrete
3382,tiled
3383,soft_pvc
3384,fine_concrete
3385,concrete
3386,concrete
3387,concrete
3388,hard_tiles_large_space
3389,hard_tiles_large_space
3390,tiled
3391,concrete
3392,carpet
3393,concrete
3394,tiled
3395,tiled
3396,soft_pvc
3397,concrete
3398,soft_pvc
3399,fine_concrete
3400,soft_tiles
3401,hard_tiles_large_space
3402,fine_concrete
3403,wood
3404,hard_tiles_large_space
3405,soft_pvc
3406,soft_pvc
3407,soft_pvc
3408,tiled
3409,hard_tiles_large_space
3410,tiled
3411,wood
3412,concrete
3413,fine_concrete
3414,hard_tiles_large_space
3415,soft_tiles
3416,fine_concrete
3417,wood
3418,hard_tiles_large_space
3419,concrete
3420,tiled
3421,soft_pvc
3422,soft_pvc
3423,wood
3424,concrete
3425,concrete
3426,concrete
3427,concrete
3428,fine_concrete
3429,concrete
3430,concrete
3431,concrete
3432,concrete
3433,soft_pvc
3434,hard_tiles_large_space
3435,soft_tiles
3436,carpet
3437,concrete
3438,concrete
3439,carpet
3440,carpet
3441,concrete
3442,tiled
3443,fine_concrete
3444,tiled
3445,concrete
3446,hard_tiles_large_space
3447,hard_tiles_large_space
3448,soft_pvc
3449,concrete
3450,concrete
3451,concrete
3452,soft_pvc
3453,fine_concrete
3454,carpet
3455,carpet
3456,fine_concrete
3457,fine_concrete
3458,carpet
3459,concrete
3460,tiled
3461,concrete
3462,concrete
3463,hard_tiles_large_space
3464,concrete
3465,tiled
3466,tiled
3467,fine_concrete
3468,soft_tiles
3469,tiled
3470,tiled
3471,wood
3472,concrete
3473,concrete
3474,concrete
3475,fine_concrete
3476,hard_tiles_large_space
3477,hard_tiles_large_space
3478,hard_tiles_large_space
3479,soft_pvc
3480,concrete
3481,concrete
3482,hard_tiles_large_space
3483,concrete
3484,soft_pvc
3485,fine_concrete
3486,hard_tiles_large_space
3487,soft_pvc
3488,tiled
3489,soft_pvc
3490,hard_tiles_large_space
3491,tiled
3492,tiled
3493,soft_tiles
3494,concrete
3495,tiled
3496,concrete
3497,concrete
3498,concrete
3499,hard_tiles_large_space
3500,concrete
3501,concrete
3502,soft_pvc
3503,hard_tiles_large_space
3504,fine_concrete
3505,concrete
3506,concrete
3507,carpet
3508,soft_tiles
3509,hard_tiles_large_space
3510,concrete
3511,soft_tiles
3512,hard_tiles_large_space
3513,soft_tiles
3514,hard_tiles_large_space
3515,concrete
3516,fine_concrete
3517,concrete
3518,carpet
3519,soft_pvc
3520,soft_pvc
3521,concrete
3522,tiled
3523,fine_concrete
3524,carpet
3525,soft_pvc
3526,fine_concrete
3527,soft_pvc
3528,wood
3529,carpet
3530,hard_tiles_large_space
3531,concrete
3532,carpet
3533,concrete
3534,concrete
3535,soft_pvc
3536,hard_tiles_large_space
3537,wood
3538,concrete
3539,concrete
3540,fine_concrete
3541,concrete
3542,carpet
3543,concrete
3544,hard_tiles_large_space
3545,concrete
3546,hard_tiles_large_space
3547,tiled
3548,concrete
3549,concrete
3550,soft_tiles
3551,fine_concrete
3552,fine_concrete
3553,tiled
3554,concrete
3555,concrete
3556,tiled
3557,concrete
3558,soft_tiles
3559,carpet
3560,hard_tiles_large_space
3561,concrete
3562,concrete
3563,carpet
3564,soft_pvc
3565,concrete
3566,soft_pvc
3567,soft_pvc
3568,concrete
3569,soft_tiles
3570,concrete
3571,concrete
3572,carpet
3573,concrete
3574,concrete
3575,concrete
3576,carpet
3577,tiled
3578,soft_tiles
3579,tiled
3580,tiled
3581,concrete
3582,wood
3583,fine_concrete
3584,hard_tiles_large_space
3585,fine_concrete
3586,soft_pvc
3587,concrete
3588,fine_concrete
3589,concrete
3590,fine_concrete
3591,hard_tiles_large_space
3592,concrete
3593,concrete
3594,concrete
3595,concrete
3596,soft_pvc
3597,carpet
3598,concrete
3599,soft_pvc
3600,wood
3601,tiled
3602,soft_pvc
3603,tiled
3604,concrete
3605,concrete
3606,tiled
3607,soft_tiles
3608,concrete
3609,hard_tiles_large_space
3610,concrete
3611,carpet
3612,tiled
3613,tiled
3614,concrete
3615,tiled
3616,soft_pvc
3617,wood
3618,carpet
3619,soft_pvc
3620,hard_tiles_large_space
3621,hard_tiles_large_space
3622,carpet
3623,soft_tiles
3624,concrete
3625,concrete
3626,soft_tiles
3627,hard_tiles_large_space
3628,soft_pvc
3629,concrete
3630,soft_pvc
3631,hard_tiles_large_space
3632,concrete
3633,soft_pvc
3634,tiled
3635,carpet
3636,carpet
3637,concrete
3638,tiled
3639,fine_concrete
3640,concrete
3641,concrete
3642,fine_concrete
3643,concrete
3644,soft_pvc
3645,hard_tiles_large_space
3646,tiled
3647,hard_tiles_large_space
3648,hard_tiles_large_space
3649,concrete
3650,soft_pvc
3651,wood
3652,concrete
3653,fine_concrete
3654,soft_pvc
3655,concrete
3656,concrete
3657,wood
3658,tiled
3659,concrete
3660,concrete
3661,carpet
3662,concrete
3663,fine_concrete
3664,concrete
3665,fine_concrete
3666,hard_tiles_large_space
3667,wood
3668,hard_tiles_large_space
3669,wood
3670,hard_tiles_large_space
3671,concrete
3672,hard_tiles_large_space
3673,hard_tiles_large_space
3674,soft_pvc
3675,hard_tiles_large_space
3676,concrete
3677,concrete
3678,concrete
3679,soft_pvc
3680,concrete
3681,soft_pvc
3682,concrete
3683,concrete
3684,wood
3685,hard_tiles_large_space
3686,soft_pvc
3687,tiled
3688,tiled
3689,wood
3690,tiled
3691,concrete
3692,tiled
3693,concrete
3694,soft_pvc
3695,concrete
3696,concrete
3697,soft_pvc
3698,wood
3699,soft_tiles
3700,concrete
3701,concrete
3702,concrete
3703,tiled
3704,concrete
3705,tiled
3706,fine_concrete
3707,concrete
3708,tiled
3709,hard_tiles_large_space
3710,concrete
3711,concrete
3712,concrete
3713,hard_tiles_large_space
3714,concrete
3715,concrete
3716,concrete
3717,concrete
3718,tiled
3719,concrete
3720,tiled
3721,soft_tiles
3722,concrete
3723,hard_tiles_large_space
3724,concrete
3725,concrete
3726,soft_pvc
3727,hard_tiles_large_space
3728,carpet
3729,concrete
3730,wood
3731,hard_tiles_large_space
3732,tiled
3733,soft_pvc
3734,concrete
3735,hard_tiles_large_space
3736,soft_tiles
3737,fine_concrete
3738,tiled
3739,fine_concrete
3740,fine_concrete
3741,concrete
3742,tiled
3743,concrete
3744,concrete
3745,concrete
3746,tiled
3747,soft_pvc
3748,concrete
3749,wood
3750,soft_pvc
3751,carpet
3752,wood
3753,soft_pvc
3754,soft_pvc
3755,concrete
3756,hard_tiles_large_space
3757,soft_pvc
3758,concrete
3759,hard_tiles_large_space
3760,soft_tiles
3761,carpet
3762,concrete
3763,soft_pvc
3764,concrete
3765,concrete
3766,concrete
3767,tiled
3768,soft_tiles
3769,wood
3770,tiled
3771,fine_concrete
3772,concrete
3773,concrete
3774,carpet
3775,tiled
3776,tiled
3777,tiled
3778,concrete
3779,fine_concrete
3780,fine_concrete
3781,fine_concrete
3782,hard_tiles_large_space
3783,concrete
3784,soft_tiles
3785,hard_tiles_large_space
3786,soft_pvc
3787,concrete
3788,hard_tiles_large_space
3789,concrete
3790,concrete
3791,fine_concrete
3792,wood
3793,wood
3794,concrete
3795,concrete
3796,soft_tiles
3797,concrete
3798,concrete
3799,hard_tiles_large_space
3800,hard_tiles_large_space
3801,carpet
3802,fine_concrete
3803,concrete
3804,concrete
3805,fine_concrete
3806,concrete
3807,fine_concrete
3808,tiled
3809,hard_tiles_large_space
3810,concrete
3811,hard_tiles_large_space
3812,carpet
3813,concrete
3814,tiled
3815,tiled
